CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,Source,Geocoded_Location,Location 1
1.01001E+11,12/30/13 0:00,1/30/14 0:00,Closed,Case Closed Case Resolved B/O S/W TOP -SET OLD STYLE COVER OK NOW 1/29,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,BWSC_All Cases,BWSC,32 River St  Boston  MA  02108,3,1B,8,A1,Beacon Hill,14,Ward 5,505,R4,32 River St,2108,Address,116204,Constituent Call,"(42.357, -71.0705)","(42.357, -71.0705)"
1.01001E+11,12/30/13 0:00,1/9/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Albany St & Randolph St  Roxbury  MA,4,1C,2,D4,South End,4,Ward 3,307,,INTERSECTION Albany St & Randolph St,,Intersection,212,Self Service,"(42.341, -71.0635)","(42.341, -71.0635)"
1.01001E+11,12/31/13 0:00,1/6/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of David G Mugar Way & Mount Vernon St  Boston  MA,3,1B,8,A1,Back Bay,14,Ward 5,511,,INTERSECTION David G Mugar Way & Mount Vernon St,,Intersection,3927,Constituent Call,"(42.3573, -71.0726)","(42.3573, -71.0726)"
1.01001E+11,12/31/13 0:00,1/8/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,98 L St  South Boston  MA  02127,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,606,R1,98 L St,2127,Address,82587,Constituent Call,"(42.3342, -71.0352)","(42.3342, -71.0352)"
1.01001E+11,12/31/13 0:00,1/22/14 0:00,Closed,Case Closed Case Resolved CONTRACTOR REPAIRED CB  REPLACED LOOSE  BROKEN AND MISSING BRICKS  REPLACED DEFECTIVE SUPPORT RAILS AND BROUGHT CB TO GRADE. REPLACED HOOD 1/17,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,BWSC_All Cases,BWSC,INTERSECTION of Herald St & Washington St  Boston  MA,4,1C,2,D4,Downtown / Financial District,4,Ward 3,308,,INTERSECTION Herald St & Washington St,,Intersection,5879,Citizens Connect App,"(42.3466, -71.0646)","(42.3466, -71.0646)"
1.01001E+11,12/31/13 0:00,1/6/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Power House St & Summer St  South Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,607,,INTERSECTION Power House St & Summer St,,Intersection,7947,Citizens Connect App,"(42.3399, -71.0355)","(42.3399, -71.0355)"
1.01001E+11,12/31/13 0:00,1/7/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,120 Herald St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 5,501,C,120 Herald St,2118,Address,72954,Citizens Connect App,"(42.3469, -71.0669)","(42.3469, -71.0669)"
1.01001E+11,12/31/13 0:00,1/7/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of Blue Hill Ave & Georgia St  Dorchester  MA,9,3,7,B2,Roxbury,13,Ward 12,1202,,INTERSECTION Blue Hill Ave & Georgia St,,Intersection,1572,Citizens Connect App,"(42.3093, -71.0828)","(42.3093, -71.0828)"
1.01001E+11,12/31/13 0:00,1/7/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,334 Commonwealth Ave  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,509,A,334 Commonwealth Ave,2115,Address,40254,Self Service,"(42.3491, -71.087)","(42.3491, -71.087)"
1.01001E+11,1/1/14 0:00,1/6/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,80 Arch St  Boston  MA  02110,3,1C,1,A1,Downtown / Financial District,3,3,306,,80 Arch St,2110,Address,351793,Constituent Call,"(42.3594, -71.0587)","(42.3594, -71.0587)"
1.01001E+11,1/1/14 0:00,1/8/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Litter Basket Maintenance,PWDx,222 Cambridge St  Boston  MA  02114,3,1B,8,A1,Beacon Hill,14,Ward 5,504,RC,222 Cambridge St,2114,Address,155907,Citizens Connect App,"(42.361, -71.0665)","(42.361, -71.0665)"
1.01001E+11,1/1/14 0:00,1/7/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Power House St & Summer St  South Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,607,,INTERSECTION Power House St & Summer St,,Intersection,7947,Citizens Connect App,"(42.3399, -71.0355)","(42.3399, -71.0355)"
1.01001E+11,1/1/14 0:00,1/8/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,,,,,,,,,,,,,,,Self Service,"(42.3594, -71.0587)","(42.3594, -71.0587)"
1.01001E+11,1/1/14 0:00,1/6/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Power House St & Summer St  South Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,607,,INTERSECTION Power House St & Summer St,,Intersection,7947,Citizens Connect App,"(42.3399, -71.0355)","(42.3399, -71.0355)"
1.01001E+11,1/1/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved A PWD Patch crew will be on site Tue Jan 7  2014 to fill in this large pothole with hot top asphalt.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,31 Forbes St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1901,E,31 Forbes St,2130,Address,59195,Citizens Connect App,"(42.3215, -71.1075)","(42.3215, -71.1075)"
1.01001E+11,1/1/14 0:00,1/14/14 0:00,Closed,Case Closed Case Resolved CONTRACTOR REPAIRED CATCH BASIN 1/9,BWSC Pothole,Boston Water & Sewer Commission,Pothole,BWSC Pothole,BWSC_Pothole,BWSC,6 Beckler Ave  South Boston  MA  02127,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,606,R2,6 Beckler Ave,2127,Address,13073,Constituent Call,"(42.3336, -71.0368)","(42.3336, -71.0368)"
1.01001E+11,1/1/14 0:00,1/9/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,43 A Joy St  Boston  MA  02114,3,1B,1,A1,Beacon Hill,3,Ward 3,306,R1,43 A Joy St,2114,Address,80161,Citizens Connect App,"(42.3599, -71.0649)","(42.3599, -71.0649)"
1.01001E+11,1/2/14 0:00,1/14/14 0:00,Closed,Case Closed Case Resolved CONTRACTOR REPAIRED CATCH BASIN 1/9,BWSC Pothole,Boston Water & Sewer Commission,Pothole,BWSC Pothole,BWSC_Pothole,BWSC,6 Beckler Ave  South Boston  MA  02127,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,606,R2,6 Beckler Ave,2127,Address,13073,Constituent Call,"(42.3336, -71.0368)","(42.3336, -71.0368)"
1.01001E+11,1/2/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Commercial St & Hull St  Boston  MA,3,1B,1,A1,Downtown / Financial District,3,Ward 3,303,,INTERSECTION Commercial St & Hull St,,Intersection,3310,Citizens Connect App,"(42.3678, -71.0574)","(42.3678, -71.0574)"
1.01001E+11,1/2/14 0:00,1/8/14 0:00,Closed,Case Closed Case Resolved Need a better location for this possible it was nothing to be found at the address that the constituent gave us,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,8-7 Park St  Boston  MA  02108,3,1B,1,A1,Downtown / Financial District,3,3,306,RC,8-7 Park St,2108,Address,107194,Constituent Call,"(42.3575, -71.0627)","(42.3575, -71.0627)"
1.01001E+11,1/2/14 0:00,1/8/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Longfellow Pl & Staniford St  Boston  MA,3,1B,8,A1,Back Bay,3,Ward 3,305,,INTERSECTION Longfellow Pl & Staniford St,,Intersection,6226,Citizens Connect App,"(42.3638, -71.0635)","(42.3638, -71.0635)"
1.01001E+11,1/4/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1A: Charlestown,PWDx,INTERSECTION of N Washington St & Rutherford Ave  Charlestown  MA,3,1A,1,A15,Charlestown,2,Ward 2,201,,INTERSECTION N Washington St & Rutherford Ave,,Intersection,6128,Constituent Call,"(42.3707, -71.0613)","(42.3707, -71.0613)"
1.01001E+11,1/4/14 0:00,1/8/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of David G Mugar Way & Mount Vernon St  Boston  MA,3,1B,8,A1,Back Bay,14,Ward 5,511,,INTERSECTION David G Mugar Way & Mount Vernon St,,Intersection,3927,Citizens Connect App,"(42.3573, -71.0726)","(42.3573, -71.0726)"
1.01001E+11,1/4/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved hole repaired an filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Bruce St & Dracut St  Dorchester  MA,8,7,3,C11,Dorchester,7,Ward 16,1606,,INTERSECTION Bruce St & Dracut St,,Intersection,2142,Self Service,"(42.288, -71.0598)","(42.288, -71.0598)"
1.01001E+11,1/4/14 0:00,1/8/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,66 Staniford St  Boston  MA  02114,3,1B,8,A1,Back Bay,3,Ward 3,305,RC,66 Staniford St,2114,Address,155948,Citizens Connect App,"(42.3627, -71.0642)","(42.3627, -71.0642)"
1.01001E+11,1/4/14 0:00,1/7/14 0:00,Closed,Case Closed Case Noted need better location,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Exeter St & Huntington Ave  Boston  MA,4,1C,2,D4,Back Bay,6,Ward 4,402,,INTERSECTION Exeter St & Huntington Ave,,Intersection,4722,Constituent Call,"(42.3478, -71.0787)","(42.3478, -71.0787)"
1.01001E+11,1/5/14 0:00,1/13/14 0:00,Closed,Case Closed Case Resolved potholes filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Elkins St & Summer St  South Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,607,,INTERSECTION Elkins St & Summer St,,Intersection,4493,Constituent Call,"(42.3392, -71.0355)","(42.3392, -71.0355)"
1.01001E+11,1/5/14 0:00,1/10/14 0:00,Closed,Case Closed Case Resolved DEFECTIVE COVER BELONGS TO BT+PD  ALL BWSC COVERS OK 1/7,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,BWSC_All Cases,BWSC,474 Brookline Ave  Boston  MA  02115,9,10A,8,B2,Fenway / Kenmore / Audubon Circle / Longwood,14,4,410,,474 Brookline Ave,2115,Address,344991,Citizens Connect App,"(42.3372, -71.1088)","(42.3372, -71.1088)"
1.01001E+11,1/5/14 0:00,1/8/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,INTERSECTION of Dorchester Ave & Greenbaum St  South Boston  MA,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,601,,INTERSECTION Dorchester Ave & Greenbaum St,,Intersection,4161,Citizens Connect App,"(42.3427, -71.0572)","(42.3427, -71.0572)"
1.01001E+11,1/5/14 0:00,1/6/14 0:00,Closed,Case Closed Duplicate of Existing Case,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Bruce St & Dracut St  Dorchester  MA,8,7,3,C11,Dorchester,7,Ward 16,1606,,INTERSECTION Bruce St & Dracut St,,Intersection,2142,Self Service,"(42.288, -71.0598)","(42.288, -71.0598)"
1.01001E+11,1/5/14 0:00,1/15/14 0:00,Closed,Case Closed Case Resolved Sink hole cut out and backfilled. Asphalt patched by District 7,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Highway Construction,PWDx,49 Dracut St  Dorchester  MA  02124,8,7,3,C11,Dorchester,7,Ward 16,1606,R3,49 Dracut St,2124,Address,49352,Self Service,"(42.2875, -71.0611)","(42.2875, -71.0611)"
1.01001E+11,1/5/14 0:00,1/8/14 0:00,Closed,Case Closed Case Resolved pothole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 05: South Boston,PWDx,492 E Broadway  South Boston  MA  02127,6,5,2,C6,South Boston / South Boston Waterfront,5,Ward 6,604,CM,492 E Broadway,2127,Address,20905,Citizens Connect App,"(42.3356, -71.045)","(42.3356, -71.045)"
1.01001E+11,1/5/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved sink hole cut out  backfilled and compacted. Asphalt patch to be completed by District 7,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_Highway Construction,PWDx,INTERSECTION of Bruce St & Dracut St  Dorchester  MA,8,7,3,C11,Dorchester,7,Ward 16,1606,,INTERSECTION Bruce St & Dracut St,,Intersection,2142,Constituent Call,"(42.288, -71.0598)","(42.288, -71.0598)"
1.01001E+11,1/5/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved AT THAT LOCATION ROADWAY PATCH AND MADE SAFE BY DIST#4 PATCH CREW,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Brock St & Lake St  Brighton  MA,11,4,9,D14,Allston / Brighton,15,Ward 22,2210,,INTERSECTION Brock St & Lake St,,Intersection,2007,Constituent Call,"(42.3489, -71.1605)","(42.3489, -71.1605)"
1.01001E+11,1/5/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved A PWD Patch crew will be on site Tue Jan 7  2014 to fill in this pothole with hot top asphalt.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10A: Roxbury,PWDx,450 Brookline Ave  Boston  MA  02115,9,10A,8,B2,Boston,14,4,410,,450 Brookline Ave,2115,Address,351849,Constituent Call,"(42.3594, -71.0587)","(42.3594, -71.0587)"
1.01001E+11,1/5/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved at that location roadway patch and made safe by DIST#4 PATCH CREW,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,600 Washington St  Brighton  MA  02135,11,4,9,D14,Allston / Brighton,15,Ward 22,2207,C,600 Washington St,2135,Address,156134,Constituent Call,"(42.3504, -71.167)","(42.3504, -71.167)"
1.01001E+11,1/6/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved A PWD Patch crew will be on site Tue Jan 7  2014 to fill in this pothole with hot top asphalt.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10A: Roxbury,PWDx,INTERSECTION of Boylston St & Brookline Ave  Boston  MA,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 21,2101,,INTERSECTION Boylston St & Brookline Ave,,Intersection,1762,Constituent Call,"(42.3433, -71.1026)","(42.3433, -71.1026)"
1.01001E+11,1/6/14 0:00,1/7/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,156 State St  Boston  MA  02109,3,1B,1,A1,Downtown / Financial District,3,Ward 3,306,CC,156 State St,2109,Address,130377,Citizens Connect App,"(42.3594, -71.054)","(42.3594, -71.054)"
1.01001E+11,1/9/14 0:00,1/9/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,452 Beacon St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,509,CM,452 Beacon St,2115,Address,11481,City Worker App,"(42.3517, -71.0875)","(42.3517, -71.0875)"
1.01001E+11,1/6/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved A PWD Patch crew will be on site Tue Jan 7  2014 to fill in the multiple potholes with hot top asphalt.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,288-298A Dudley St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,8,803,,288-298A Dudley St,2119,Address,342951,Constituent Call,"(42.3594, -71.0587)","(42.3594, -71.0587)"
1.01001E+11,1/6/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved A PWD Patch crew will be on site Tue Jan 7  2014 to fill in this pothole with hot top asphalt.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,23 Marcella St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,Ward 11,1102,CM,23 Marcella St,2119,Address,89554,Constituent Call,"(42.3217, -71.0944)","(42.3217, -71.0944)"
1.01001E+11,1/6/14 0:00,1/7/14 0:00,Closed,Case Closed Case Resolved,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,761-765 Dudley St  Dorchester  MA  02125,7,3,7,B2,Dorchester,13,Ward 13,1305,E,761-765 Dudley St,2125,Address,49842,City Worker App,"(42.3173, -71.0662)","(42.3173, -71.0662)"
1.01001E+11,1/6/14 0:00,1/6/14 0:00,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1476 Dorchester Ave  Dorchester  MA  02122,7,7,3,C11,Dorchester,7,Ward 16,1601,C,1476 Dorchester Ave,2122,Address,157758,City Worker App,"(42.3002, -71.0599)","(42.3002, -71.0599)"
